"ghm","ghs","borne_basse","borne_haute","dms_n","rsavclass","noseqta","anseqta"
"19M112","",2,41,8.79969301611665,"11","005","2013"
"19M113","",3,45,12.4322215720694,"11","005","2013"
"19M114","",4,66,15.672619047619,"11","005","2013"
"19M11T","",1,1,1,"11","005","2013"
"19M121","",1,268,14.1534426229508,"11","005","2013"
"19M122","",2,254,15.9291338582677,"11","005","2013"
"19M123","",2,237,28.1011840688913,"11","005","2013"
"19M124","",3,327,33.5283018867925,"11","005","2013"
"19M131","",2,50,6.43455497382199,"11","005","2013"
"19M132","",2,57,11.1360946745562,"11","005","2013"
"19M133","",2,74,14.4886649874055,"11","005","2013"
"19M134","",4,48,13.9308176100629,"11","005","2013"
"19M13T","",1,1,1,"11","005","2013"
"19M141","",1,47,6.99367088607595,"11","005","2013"
"19M142","",2,52,10.9794238683128,"11","005","2013"
"19M143","",3,59,14.7730061349693,"11","005","2013"
"19M144","",4,92,20.5140186915888,"11","005","2013"
"19M14T","",1,1,1,"11","005","2013"
"19M151","",1,50,8.58333333333333,"11","005","2013"
"19M152","",2,42,12.2914046121593,"11","005","2013"
"19M153","",4,63,16.3752913752914,"11","005","2013"
"19M154","",4,55,18.4090909090909,"11","005","2013"
"19M15T","",1,1,1,"11","005","2013"
"19M161","",2,22,3.93032462391132,"11","005","2013"
"19M162","",2,43,7.89655172413793,"11","005","2013"
"19M163","",3,54,12.7248120300752,"11","005","2013"
"19M164","",3,119,18.5,"11","005","2013"
"19M16T","",1,1,1,"11","005","2013"
"19M171","",1,12,2.21538461538462,"11","005","2013"
"19M172","",3,40,6.09677419354839,"11","005","2013"
"19M173","",3,123,10.6666666666667,"11","005","2013"
"19M174","",2,416,30.8333333333333,"11","005","2013"
"19M181","",2,28,5.11747953008188,"11","005","2013"
"19M182","",2,46,8.70933333333333,"11","005","2013"
"19M183","",3,69,14.0263157894737,"11","005","2013"
"19M184","",4,95,14.3888888888889,"11","005","2013"
"19M18T","",1,1,1,"11","005","2013"
"19M191","",1,33,3.50227617602428,"11","005","2013"
"19M192","",2,35,7.8556338028169,"11","005","2013"
"19M193","",3,46,10.4937888198758,"11","005","2013"
"19M194","",4,68,14.5934579439252,"11","005","2013"
"19M201","",2,20,3.9519368723099,"11","005","2013"
"19M202","",2,52,9.73628048780488,"11","005","2013"
"19M203","",3,47,12.7705627705628,"11","005","2013"
"19M204","",4,96,19.2222222222222,"11","005","2013"
"19M20T","",1,1,1,"11","005","2013"
"19M21Z","",1,19,2.02310924369748,"11","005","2013"
"19M22T","",1,1,1,"11","005","2013"
"19M22Z","",2,48,6.17770286539851,"11","005","2013"
"20Z021","7258",1,20,6.71916790490342,"11","005","2013"
"20Z021","7285",10,43,17.4314079422383,"11","005","2013"
"20Z022","7259",2,28,7.91967871485944,"11","005","2013"
"20Z022","7286",9,47,18.2529182879377,"11","005","2013"
"20Z023","7260",3,60,11.9662921348315,"11","005","2013"
"20Z023","7287",11,43,17.0227272727273,"11","005","2013"
"20Z024","7261",5,48,12.5789473684211,"11","005","2013"
"20Z024","7288",9,147,30.1666666666667,"11","005","2013"
"20Z02T","",1,1,1,"11","005","2013"
"20Z031","",1,5,1.29119442022668,"11","005","2013"
"20Z032","",2,33,5.94736842105263,"11","005","2013"
"20Z033","",3,52,10.1125,"11","005","2013"
"20Z034","",4,68,12.7625,"11","005","2013"
"20Z041","7267",2,23,7.19041533546326,"11","005","2013"
"20Z041","7281",10,37,16.9463262115685,"11","005","2013"
"20Z042","7268",2,34,9.19729011016842,"11","005","2013"
"20Z042","7282",9,43,17.862332001453,"11","005","2013"
"20Z043","7269",4,57,12.6525840853158,"11","005","2013"
"20Z043","7283",9,57,19.4760869565217,"11","005","2013"
"20Z044","7270",4,142,20.7969018932874,"11","005","2013"
"20Z044","7284",10,85,23.6875,"11","005","2013"
"20Z04T","",1,1,1,"11","005","2013"
"20Z051","",1,2,1.06022189327432,"11","005","2013"
"20Z052","",2,35,7.25931677018634,"11","005","2013"
"20Z053","",3,53,10.9833836858006,"11","005","2013"
"20Z054","",3,118,17.9878787878788,"11","005","2013"
"20Z061","",2,51,6.35969868173258,"11","005","2013"
"20Z062","",2,67,12.4384615384615,"11","005","2013"
"20Z063","",3,98,18.8539007092199,"11","005","2013"
"20Z064","",3,149,27.3071895424837,"11","005","2013"
"20Z06T","",1,1,1,"11","005","2013"
"21C041","",1,23,2.22669283611384,"11","005","2013"
"21C042","",2,39,7.83760683760684,"11","005","2013"
"21C043","",3,47,12.0769230769231,"11","005","2013"
"21C044","",3,94,20.8235294117647,"11","005","2013"
"21C051","",1,33,3.78151260504202,"11","005","2013"
"21C052","",2,52,9.25158684362377,"11","005","2013"
"21C053","",3,83,15.8284979801689,"11","005","2013"
"21C054","",4,153,29.0589171974522,"11","005","2013"
"21C061","",1,34,2.57020547945205,"11","005","2013"
"21C062","",2,109,12.0847457627119,"11","005","2013"
"21C063","",2,128,26.680412371134,"11","005","2013"
"21C064","",4,186,41.0584415584416,"11","005","2013"
"21M021","",2,21,4.21779018747507,"11","005","2013"
"21M022","",2,37,6.60245901639344,"11","005","2013"
"21M023","",3,35,7.55,"11","005","2013"
"21M024","",4,75,13.6666666666667,"11","005","2013"
"21M02T","",1,1,1,"11","005","2013"
"21M041","",1,5,1.36313617606602,"11","005","2013"
"21M042","",2,17,4.28,"11","005","2013"
"21M043","",3,15,7.4,"11","005","2013"
"21M044","",,,9,"11","005","2013"
"21M051","",2,11,2.79045401629802,"11","005","2013"
"21M052","",3,26,5.48955223880597,"11","005","2013"
"21M053","",3,37,8.53061224489796,"11","005","2013"
"21M054","",3,111,18.1875,"11","005","2013"
"21M05T","",1,1,1,"11","005","2013"
"21M061","",1,6,1.34643143544507,"11","005","2013"
"21M062","",2,44,5.81818181818182,"11","005","2013"
"21M063","",3,156,12.1666666666667,"11","005","2013"
"21M064","",4,16,8.75,"11","005","2013"
"21M071","",2,21,3.8566953797964,"11","005","2013"
"21M072","",2,36,7.80764488286067,"11","005","2013"
"21M073","",3,56,12.4222737819026,"11","005","2013"
"21M074","",3,124,21.109756097561,"11","005","2013"
"21M07T","",1,1,1,"11","005","2013"
"21M101","",2,13,2.73885822000808,"11","005","2013"
"21M102","",3,28,5.58502468458585,"11","005","2013"
"21M103","",3,49,10.426754205991,"11","005","2013"
"21M104","",3,116,19.3062827225131,"11","005","2013"
"21M10T","",1,1,1,"11","005","2013"
"21M111","",2,15,2.81912681912682,"11","005","2013"
"21M112","",2,38,6.63212435233161,"11","005","2013"
"21M113","",3,79,11.7532467532468,"11","005","2013"
"21M114","",3,153,18.4285714285714,"11","005","2013"
"21M11T","",1,1,1,"11","005","2013"
"21M121","",1,3,1.13269704433498,"11","005","2013"
"21M122","",3,25,4.84415584415584,"11","005","2013"
"21M123","",3,64,10.4516129032258,"11","005","2013"
"21M124","",3,106,19.5357142857143,"11","005","2013"
"21M131","",1,27,3.1497919556172,"11","005","2013"
"21M132","",2,59,8.86341463414634,"11","005","2013"
"21M133","",3,95,16.0491803278689,"11","005","2013"
"21M134","",4,75,18.8888888888889,"11","005","2013"
"21M141","",2,18,3.067497403946,"11","005","2013"
"21M142","",3,36,6.03102625298329,"11","005","2013"
"21M143","",3,54,12.0442953020134,"11","005","2013"
"21M144","",3,109,19.3421052631579,"11","005","2013"
"21M14T","",1,1,1,"11","005","2013"
"21M151","",1,20,3.00481231953802,"11","005","2013"
"21M152","",2,50,8.49863760217984,"11","005","2013"
"21M153","",2,106,16.4375,"11","005","2013"
"21M154","",3,215,32.8837209302326,"11","005","2013"
"21M161","",2,27,3.74536585365854,"11","005","2013"
"21M162","",2,35,6.80755608028335,"11","005","2013"
"21M163","",3,55,10.5791292328956,"11","005","2013"
"21M164","",3,73,14.9111816019033,"11","005","2013"
"21M16T","",1,1,1,"11","005","2013"
"22C021","",1,63,10.8291187739464,"11","005","2013"
"22C022","",3,67,18.676844783715,"11","005","2013"
"22C023","",5,86,27.1994047619048,"11","005","2013"
"22C024","",8,140,42.043137254902,"11","005","2013"
"22C031","",1,55,6.61165048543689,"11","005","2013"
"22C032","",2,67,12.953488372093,"11","005","2013"
"22C033","",5,127,21.3571428571429,"11","005","2013"
"22C034","",3,123,27.6041666666667,"11","005","2013"
"22M021","",1,28,6.04304347826087,"11","005","2013"
"22M022","",2,41,9.69626168224299,"11","005","2013"
"22M023","",3,66,14.1301939058172,"11","005","2013"
"22M024","",4,103,22.2747252747253,"11","005","2013"
"22M02T","",1,1,1,"11","005","2013"
"22Z021","",1,245,6.77272727272727,"11","005","2013"
"22Z022","",2,118,13.804347826087,"11","005","2013"
"22Z023","",2,143,30.1159420289855,"11","005","2013"
"22Z024","",3,301,58.7414634146341,"11","005","2013"
"22Z03Z","",1,1,1,"11","005","2013"
"23C021","",1,16,2.60172626387176,"11","005","2013"
"23C022","",2,43,8.89875,"11","005","2013"
"23C023","",3,84,16.5764119601329,"11","005","2013"
"23C024","",4,169,30.2594936708861,"11","005","2013"
"23K02Z","",1,1,1,"11","005","2013"
"23M02Z","",1,117,8.96258992805755,"11","005","2013"
"23M061","",2,13,3.31467001768593,"11","005","2013"
"23M062","",3,34,6.02803190241614,"11","005","2013"
"23M063","",3,47,9.73225241016652,"11","005","2013"
"23M064","",3,55,12.9820359281437,"11","005","2013"
"23M06T","",1,1,1,"11","005","2013"
"23M091","",1,7,2.04417640120239,"11","005","2013"
"23M092","",3,16,4.52170512319124,"11","005","2013"
"23M093","",3,34,6.7865329512894,"11","005","2013"
"23M094","",3,62,12.0153846153846,"11","005","2013"
"23M101","",1,26,3.34837365226058,"11","005","2013"
"23M102","",2,32,7.43540051679587,"11","005","2013"
"23M103","",3,51,11.2637882130476,"11","005","2013"
"23M104","",3,83,15.8699690402477,"11","005","2013"
"23M111","",1,13,2.20314192849404,"11","005","2013"
"23M112","",3,44,6.54901960784314,"11","005","2013"
"23M113","",2,205,20.2134831460674,"11","005","2013"
"23M114","",3,302,20.3030303030303,"11","005","2013"
"23M13Z","",1,6,1.4535864978903,"11","005","2013"
"23M14Z","",1,8,2.23162003903709,"11","005","2013"
"23M15Z","",1,5,1.2393359465068,"11","005","2013"
"23M16T","",1,1,1,"11","005","2013"
"23M16Z","",1,72,9.98263888888889,"11","005","2013"
"23M18Z","",1,5,1.87149028077754,"11","005","2013"
"23M19Z","",1,18,2.07911646586345,"11","005","2013"
"23M20T","",1,1,1,"11","005","2013"
"23M20Z","",2,47,5.48260824301033,"11","005","2013"
"23Z02Z","7992",1,118,14.5999298430238,"11","005","2013"
"23Z02Z","7993",1,117,17.472317700196,"11","005","2013"
"23Z02Z","7994",1,141,18.5222164140094,"11","005","2013"
"23Z03Z","",1,3,1.30434782608696,"11","005","2013"
"25C021","",1,56,4.60583941605839,"11","005","2013"
"25C022","",2,96,16.36,"11","005","2013"
"25C023","",2,145,24.6521739130435,"11","005","2013"
"25C024","",3,244,46.2242990654206,"11","005","2013"
"25M02A","",1,58,7.78249097472924,"11","005","2013"
"25M02B","",2,72,11.1502472422975,"11","005","2013"
"25M02C","",2,134,20.5219488663772,"11","005","2013"
"25M02T","",1,1,1,"11","005","2013"
"25Z02E","",1,255,23.3651226158038,"11","005","2013"
"25Z031","",1,119,5,"11","005","2013"
"25Z032","",4,43,12.5,"11","005","2013"
"25Z033","",2,418,25.2857142857143,"11","005","2013"
"25Z034","",3,126,38,"11","005","2013"
"26C021","",1,54,10.8964577656676,"11","005","2013"
"26C022","",2,75,16.6375770020534,"11","005","2013"
"26C023","",4,109,23.7358625626342,"11","005","2013"
"26C024","",5,221,43.0787746170678,"11","005","2013"
"26M021","",1,32,6.43017127799737,"11","005","2013"
"26M022","",2,51,12.1869722557298,"11","005","2013"
"26M023","",3,84,17.0434108527132,"11","005","2013"
"26M024","",4,141,29.5802139037433,"11","005","2013"
"27C021","",1,72,15.975,"11","005","2013"
"27C022","",7,60,21.4065934065934,"11","005","2013"
"27C023","",10,122,32.5145888594164,"11","005","2013"
"27C024","",9,311,63.5154004106776,"11","005","2013"
"27C031","",7,102,21,"11","005","2013"
"27C032","",2,210,22.0588235294118,"11","005","2013"
"27C033","",7,55,22.6086956521739,"11","005","2013"
"27C034","",8,179,36.65,"11","005","2013"
"27C041","8914",1,164,16.25,"11","005","2013"
"27C041","8930",,,2,"11","005","2013"
"27C042","8915",14,58,29.3809523809524,"11","005","2013"
"27C042","8931",5,6,5.5,"11","005","2013"
"27C043","8916",11,134,38.6296296296296,"11","005","2013"
"27C043","8932",5,227,41.5,"11","005","2013"
"27C044","8917",10,367,66.089552238806,"11","005","2013"
"27C044","8933",9,181,58.5,"11","005","2013"
"27C051","8918",1,83,16.6923076923077,"11","005","2013"
"27C052","8919",2,118,26.046511627907,"11","005","2013"
"27C052","8935",,,116,"11","005","2013"
"27C053","8920",6,130,36.3211009174312,"11","005","2013"
"27C053","8936",34,287,120,"11","005","2013"
"27C054","8921",9,265,59.1366120218579,"11","005","2013"
"27C054","8937",16,602,168,"11","005","2013"
"27C061","",6,28,11.8172588832487,"11","005","2013"
"27C062","",6,42,14.33641084824,"11","005","2013"
"27C063","",6,78,20.6935166994106,"11","005","2013"
"27C064","",7,135,28.1333333333333,"11","005","2013"
"27C073","",,,155,"11","005","2013"
"27C074","",39,282,107.666666666667,"11","005","2013"
"27Z021","",1,84,28,"11","005","2013"
"27Z022","",13,76,34.7046070460705,"11","005","2013"
"27Z023","",18,134,41.7846153846154,"11","005","2013"
"27Z024","",17,260,55.1107871720117,"11","005","2013"
"27Z03Z","",5,55,21.2810890360559,"11","005","2013"
"01C031","",1,30,6.19349164467898,"11","006","2014"
"01C032","",2,53,9.70407433881344,"11","006","2014"
"01C033","",3,104,16.2280978689818,"11","006","2014"
"01C034","",3,225,39.3991769547325,"11","006","2014"
"01C041","0026",2,25,7.02134502923977,"11","006","2014"
"01C041","0065",1,44,10.48,"11","006","2014"
"01C042","0027",2,45,10.5810229033925,"11","006","2014"
"01C042","0066",5,30,14.8387096774194,"11","006","2014"
"01C043","0028",3,91,16.9816602316602,"11","006","2014"
"01C043","0067",10,20,17,"11","006","2014"
"01C044","0029",4,257,38.5155050660117,"11","006","2014"
"01C044","0068",22,48,32.5,"11","006","2014"
"01C051","",2,19,5.75437621561545,"11","006","2014"
"01C052","",2,34,8.97598039215686,"11","006","2014"
"01C053","",3,85,15.7621527777778,"11","006","2014"
"01C054","",3,213,33.9118279569892,"11","006","2014"
"01C061","",2,16,5.23958333333333,"11","006","2014"
"01C062","",2,37,7.83640256959315,"11","006","2014"
"01C063","",2,70,14.8463648834019,"11","006","2014"
"01C064","",4,217,30,"11","006","2014"
"01C081","",1,11,2.4099062372605,"11","006","2014"
"01C082","",2,43,7.14545454545455,"11","006","2014"
"01C083","",2,114,15.9390681003584,"11","006","2014"
"01C084","",4,301,45.96875,"11","006","2014"
"01C091","",1,39,6.77224576271186,"11","006","2014"
"01C092","",2,44,14.8260869565217,"11","006","2014"
"01C093","",4,77,18.7887323943662,"11","006","2014"
"01C094","",3,191,37.2352941176471,"11","006","2014"
"01C101","",1,22,3.29110629067245,"11","006","2014"
"01C102","",3,20,5.01142857142857,"11","006","2014"
"01C103","",4,104,13.9444444444444,"11","006","2014"
"01C104","",3,23,11,"11","006","2014"
"01C111","",1,24,5.75968992248062,"11","006","2014"
"01C112","",2,44,9.1358024691358,"11","006","2014"
"01C113","",2,53,13.8,"11","006","2014"
"01C114","",3,168,23.2142857142857,"11","006","2014"
"01C121","0055",1,20,5.36278447121821,"11","006","2014"
"01C121","0069",1,92,4.05882352941176,"11","006","2014"
"01C122","0056",2,50,9.55268817204301,"11","006","2014"
"01C122","0070",3,22,9,"11","006","2014"
"01C123","0057",2,103,17.0045662100457,"11","006","2014"
"01C123","0071",,,9,"11","006","2014"
"01C124","0058",3,120,24.9485981308411,"11","006","2014"
"01C124","0072",,,40,"11","006","2014"
"01C141","",1,5,1.69052987598647,"11","006","2014"
"01C142","",3,21,4.73404255319149,"11","006","2014"
"01C143","",3,80,8.23529411764706,"11","006","2014"
"01C144","",,,6,"11","006","2014"
"01C151","",1,6,1.40575204041974,"11","006","2014"
"01C152","",3,33,5.93457943925234,"11","006","2014"
"01C153","",3,94,11.5625,"11","006","2014"
"01C154","",12,152,64.6666666666667,"11","006","2014"
"01K021","",2,11,4.16226741670273,"11","006","2014"
"01K022","",2,30,6.4724025974026,"11","006","2014"
"01K023","",3,54,11.1692307692308,"11","006","2014"
"01K024","",3,177,26.0188679245283,"11","006","2014"
"01K031","",1,22,3.79929577464789,"11","006","2014"
"01K032","",2,49,8.01515151515152,"11","006","2014"
"01K033","",3,67,14.1807780320366,"11","006","2014"
"01K034","",4,194,29.0162162162162,"11","006","2014"
"01K071","",1,34,11.062925170068,"11","006","2014"
"01K072","",3,46,15.3557213930348,"11","006","2014"
"01K073","",6,61,20.0185185185185,"11","006","2014"
"01K074","",6,140,26.1986754966887,"11","006","2014"
"01M041","",2,13,3.44456149591783,"11","006","2014"
"01M042","",3,37,7.10232945091514,"11","006","2014"
"01M043","",3,64,14.6760925449871,"11","006","2014"
"01M044","",3,120,24.6153846153846,"11","006","2014"
"01M04T","",1,1,1,"11","006","2014"
"01M051","",1,38,4.91516871649322,"11","006","2014"
"01M052","",2,47,10.6037391700866,"11","006","2014"
"01M053","",3,84,17.1679777880611,"11","006","2014"
"01M054","",3,173,28.6164079822616,"11","006","2014"
"01M071","",1,52,4.45666084933101,"11","006","2014"
"01M072","",2,44,10.6976991150442,"11","006","2014"
"01M073","",3,52,13.7600543478261,"11","006","2014"
"01M074","",4,96,20.0178571428571,"11","006","2014"
"01M081","",1,30,3.45072129955146,"11","006","2014"
"01M082","",2,48,9.32919051512674,"11","006","2014"
"01M083","",3,71,14.3794061098056,"11","006","2014"
"01M084","",3,132,23.1318385650224,"11","006","2014"
"01M091","",1,22,2.84,"11","006","2014"
"01M092","",2,50,8.96509598603839,"11","006","2014"
"01M093","",2,96,16.3941441441441,"11","006","2014"
"01M094","",3,174,27.3163636363636,"11","006","2014"
"01M101","",1,38,4.00531400966184,"11","006","2014"
"01M102","",2,42,9.648090169067,"11","006","2014"
"01M103","",3,65,14.5079787234043,"11","006","2014"
"01M104","",3,201,25.7045454545455,"11","006","2014"
"01M111","",2,19,4.57024029574861,"11","006","2014"
"01M112","",2,32,7.84483826992192,"11","006","2014"
"01M113","",3,54,12.1365164761264,"11","006","2014"
"01M114","",4,106,20.376026272578,"11","006","2014"
"01M11T","",1,1,1,"11","006","2014"
"01M121","",2,27,3.6976184104897,"11","006","2014"
"01M122","",2,41,8.07865168539326,"11","006","2014"
"01M123","",3,71,13.9787985865724,"11","006","2014"
"01M124","",4,162,23.0961262553802,"11","006","2014"
"01M12T","",1,1,1,"11","006","2014"
"01M131","",1,12,1.63473236009732,"11","006","2014"
"01M132","",2,39,7.1992385786802,"11","006","2014"
"01M133","",3,51,11.6938127974617,"11","006","2014"
"01M134","",3,138,20.316384180791,"11","006","2014"
"01M151","",3,23,6.28169014084507,"11","006","2014"
"01M152","",2,29,8.05203619909502,"11","006","2014"
"01M153","",3,42,11.2699010833726,"11","006","2014"
"01M154","",4,83,18.2730627306273,"11","006","2014"
"01M15T","",1,3,1.36872401662936,"11","006","2014"
"01M161","",3,18,5.18515832729031,"11","006","2014"
"01M162","",2,22,6.56504890201144,"11","006","2014"
"01M163","",3,42,10.4627659574468,"11","006","2014"
"01M164","",4,85,17.2808219178082,"11","006","2014"
"01M16T","",1,3,1.41011714589989,"11","006","2014"
"01M171","",1,18,2.99593352192362,"11","006","2014"
"01M172","",2,37,6.83382291229543,"11","006","2014"
"01M173","",3,73,12.5791624106231,"11","006","2014"
"01M174","",3,184,23.8615384615385,"11","006","2014"
"01M181","",2,26,5.16636085626911,"11","006","2014"
"01M182","",2,50,10.234247590808,"11","006","2014"
"01M183","",2,81,16.0289330922242,"11","006","2014"
"01M184","",4,154,28.1348314606742,"11","006","2014"
"01M18T","",1,1,1,"11","006","2014"
